user_id,accommodation_id,accommodation_name,duration_days,budget,start_date,budget_range
U0880,10055697,강릉 SH펜션,2,500000,2025-11-16,40-60만원
U0881,10065274,강릉 호텔 감재,2,600000,2025-12-13,40-60만원
U0882,10045118,강릉 글래드펜션,2,300000,2025-07-09,20-40만원
U0883,10062450,강릉 유림스테이,2,500000,2025-03-04,40-60만원
U0884,10064392,강릉 파라다이스펜션,4,900000,2025-05-09,60만원 이상
U0886,10058072,강릉 하이오션618호,3,700000,2025-08-01,60만원 이상
U0887,3014465,강릉 타워모텔,2,200000,2025-11-09,20만원 이하
U0888,10064446,강릉 경포 블루비치펜션,5,700000,2025-01-16,60만원 이상
U0889,10060041,강릉 열시반펜션,2,300000,2025-12-18,20-40만원
U0890,10060041,강릉 열시반펜션,3,600000,2025-01-06,40-60만원
U0891,10046257,강릉 하쿠나마타타풀빌라,2,1300000,2025-08-14,
U0892,10064591,강릉 블랑37독채풀빌라,2,1600000,2025-04-17,
U0894,1000102447,강릉 위드 호텔(강릉역점),4,700000,2025-08-20,60만원 이상
U0895,10040659,강릉 아카펠라 게스트하우스,3,300000,2025-09-20,20-40만원
U0896,10048130,강릉 라임비치스파펜션,3,400000,2025-05-13,20-40만원
U0897,10052744,강릉 리멤버독채펜션,2,1600000,2025-01-17,
U0898,10047953,강릉 1012독채펜션,2,200000,2025-06-25,20만원 이하
U0900,10057051,강릉 초당더쉼펜션,2,900000,2025-11-24,60만원 이상
U0901,27240,강릉 부띠크 루소호텔,5,1100000,2025-07-05,
U0902,10065298,강릉 머뭄풀빌라,2,1000000,2025-05-25,60만원 이상
U0904,10052744,강릉 리멤버독채펜션,2,1300000,2025-05-16,
U0906,10061418,강릉 강문스테이,5,600000,2025-07-07,40-60만원
U0907,10060859,강릉 레이벨류스파펜션(안목 커피거리),3,1100000,2025-05-16,
U0908,10060041,강릉 열시반펜션,3,600000,2025-04-11,40-60만원
U0909,10057607,강릉 나비잠,2,400000,2025-05-03,20-40만원
U0910,27857,강릉 미성장모텔,3,300000,2025-01-24,20-40만원
U0911,3013417,강릉 세인트존스호텔,3,1000000,2025-09-22,60만원 이상
U0913,3000446,강릉 라벨르호텔 프리미어 강릉역점,3,500000,2025-03-31,40-60만원
U0914,3012679,강릉 경포대 산토리니,5,900000,2025-07-15,60만원 이상
U0915,10060041,강릉 열시반펜션,2,400000,2025-07-31,20-40만원
U0916,10065274,강릉 호텔 감재,2,300000,2025-08-07,20-40만원
U0917,3020243,강릉 기억스테이펜션(강문해변 도보1분),4,900000,2025-09-24,60만원 이상
U0918,1000109262,강릉 숨어있는집펜션,3,700000,2025-12-20,60만원 이상
U0919,10047953,강릉 1012독채펜션,2,300000,2025-10-14,20-40만원
U0920,10057607,강릉 나비잠,4,1300000,2025-11-01,
U0921,10060041,강릉 열시반펜션,4,700000,2025-06-25,60만원 이상
U0922,10057347,강릉 해중공원펜션,4,500000,2025-05-28,40-60만원
U0924,10044704,강릉 라온펜션,2,500000,2025-06-07,40-60만원
U0925,10057270,강릉 강문소소담독채펜션,2,800000,2025-10-10,60만원 이상
U0926,3000446,강릉 라벨르호텔 프리미어 강릉역점,2,200000,2025-05-15,20만원 이하
U0927,3002827,강릉 황토와솔내음펜션,4,1000000,2025-11-22,60만원 이상
U0928,1000108328,강릉 게스트하우스 중앙점,4,400000,2025-02-02,20-40만원
U0929,10047953,강릉 1012독채펜션,3,1400000,2025-07-15,
U0930,10046257,강릉 하쿠나마타타풀빌라,2,1600000,2025-10-31,
U0931,10058072,강릉 하이오션618호,2,200000,2025-03-16,20만원 이하
U0933,10058072,강릉 하이오션618호,3,1000000,2025-01-03,60만원 이상
U0934,10046137,강릉(정동진) 해맞이,2,300000,2025-07-05,20-40만원
U0935,10056273,강릉 머물구자펜션,2,300000,2025-11-30,20-40만원
U0937,10056273,강릉 머물구자펜션,2,400000,2025-04-20,20-40만원
U0938,3013409,스카이베이 호텔 경포,2,700000,2025-06-08,60만원 이상
U0939,1000102447,강릉 위드 호텔(강릉역점),5,1300000,2025-08-29,
U0940,10063317,강릉 지소림한옥스테이,2,600000,2025-02-11,40-60만원
U0941,10057607,강릉 나비잠,5,1400000,2025-05-27,
U0942,3013409,스카이베이 호텔 경포,5,4200000,2025-03-14,
U0943,3002827,강릉 황토와솔내음펜션,3,600000,2025-03-31,40-60만원
U0944,10048155,강릉 경포의휴일펜션,3,400000,2025-06-16,20-40만원
U0945,3001494,강릉 씨마크 호텔,2,1800000,2025-03-09,
U0947,10060041,강릉 열시반펜션,2,200000,2025-04-14,20만원 이하
U0948,3014461,강릉 쉼,3,400000,2025-09-06,20-40만원
U0949,10064591,강릉 블랑37독채풀빌라,2,1500000,2025-02-11,
U0950,3017781,강릉 아스라,2,200000,2025-08-09,20만원 이하
U0951,10057607,강릉 나비잠,2,500000,2025-06-12,40-60만원
U0953,10063700,신라모노그램 강릉 레지던스,3,1900000,2025-02-23,
U0954,10048130,강릉 라임비치스파펜션,5,600000,2025-03-24,40-60만원
U0955,10060041,강릉 열시반펜션,3,400000,2025-04-28,20-40만원
U0956,10060041,강릉 열시반펜션,3,600000,2025-08-26,40-60만원
U0957,10065274,강릉 호텔 감재,2,400000,2025-08-16,20-40만원
U0959,10062294,강릉 노빌레펜션,2,500000,2025-06-06,40-60만원
U0960,3017781,강릉 아스라,3,400000,2025-08-21,20-40만원
U0961,10047953,강릉 1012독채펜션,2,300000,2025-02-24,20-40만원
U0962,3008141,강릉관광호텔,2,400000,2025-08-26,20-40만원
U0963,3007202,강릉 메어블릭스파펜션,4,800000,2025-02-09,60만원 이상
U0964,3017781,강릉 아스라,5,1000000,2025-08-21,60만원 이상
U0965,10062414,강릉 스테이인터뷰,2,400000,2025-06-05,20-40만원
U0966,10058072,강릉 하이오션618호,3,400000,2025-09-14,20-40만원
U0967,10044793,강릉 경포뜰펜션,3,1300000,2025-04-14,
U0968,10063334,강릉 해피하우스펜션,2,200000,2025-06-20,20만원 이하
U0969,10058071,강릉 헤르만의정원in강릉,3,2200000,2025-01-28,
U0970,10059419,강릉 치즈바다,2,500000,2025-03-11,40-60만원
U0971,10040005,강릉 이팝게스트하우스,2,300000,2025-11-13,20-40만원
U0972,10057607,강릉 나비잠,3,1300000,2025-07-24,
U0973,1000110878,강릉 진하우스펜션,2,300000,2025-05-06,20-40만원
U0974,1000109710,강릉 라라,3,300000,2025-05-02,20-40만원
U0975,10057607,강릉 나비잠,5,1600000,2025-10-12,
U0976,10060228,강릉 다오풀빌라,2,700000,2025-08-11,60만원 이상
U0977,10044704,강릉 라온펜션,5,900000,2025-08-26,60만원 이상
U0978,10061608,강릉 저동하녹독채펜션,2,1000000,2025-03-13,60만원 이상
U0979,10055367,강릉 꽃담은강문을담다,2,800000,2025-09-30,60만원 이상
U0980,10062547,강릉 강문스토리,4,500000,2025-07-19,40-60만원
U0981,10044793,강릉 경포뜰펜션,4,1600000,2025-04-20,
U0982,10057607,강릉 나비잠,3,700000,2025-06-26,60만원 이상
U0983,10060411,강릉 더스테이 은파,5,2000000,2025-05-26,
U0984,10062450,강릉 유림스테이,2,500000,2025-11-16,40-60만원
U0986,3015276,강릉씨티호텔,5,2200000,2025-05-11,
U0987,10056273,강릉 머물구자펜션,4,1400000,2025-04-20,
U0988,10047953,강릉 1012독채펜션,5,4700000,2025-01-24,
U0989,10044704,강릉 라온펜션,3,600000,2025-01-16,40-60만원
U0990,1000102447,강릉 위드 호텔(강릉역점),3,600000,2025-05-31,40-60만원
U0991,10060041,강릉 열시반펜션,2,400000,2025-12-10,20-40만원
U0992,3011533,강릉 라피네호텔,2,400000,2025-05-31,20-40만원
U0993,10060041,강릉 열시반펜션,5,1300000,2025-07-07,
U0995,3010970,강릉 어뮤즈스파펜션,2,300000,2025-10-20,20-40만원
U0996,1000109710,강릉 라라,3,300000,2025-06-29,20-40만원
U0998,1000111263,강릉 학동한옥펜션,2,1600000,2025-04-08,
U0999,10057607,강릉 나비잠,2,400000,2025-12-09,20-40만원
U1000,1000110189,강릉 신나는펜션,2,600000,2025-10-25,40-60만원
